1217188139	20241223	202412	2024	2024.9671											INDGOV	UTTAR PRADESH	IND					GOV			1	057	057	05	1	8.0	2	1	2	-0.96852300242131	0								4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	20241223120000	https://www.datacenterdynamics.com/en/news/vuenow-launches-two-edge-data-centers-in-uttar-pradesh-india-while-in-midst-of-investigation/
1217188140	20241223	202412	2024	2024.9671											INDJUD	BOMBAY	IND					JUD			0	043	043	04	1	2.8	1	1	1	-2.88028802880288	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
1217188141	20241223	202412	2024	2024.9671											INDLAB	BANGALORE	IND					LAB			1	190	190	19	4	-10.0	1	1	1	1.01137800252844	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241223120000	https://www.theweek.in/news/health/2024/12/23/can-digital-therapy-platforms-in-india-set-a-new-global-mental-health-care-standard.html
1217188142	20241223	202412	2024	2024.9671											ISR	ISRAEL	ISR								1	1123	112	11	3	-2.0	4	1	4	-7.24815724815724	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/world/2024/dec/23/children-killed-latest-israeli-strikes-on-gaza-medics
1217188143	20241223	202412	2024	2024.9671											ITA	ITALY	ITA								1	042	042	04	1	1.9	8	1	8	6.55737704918033	0								4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	20241223120000	https://www.panorama.am/en/news/2024/12/23/ballet-artists/3094036
1217188144	20241223	202412	2024	2024.9671											JUD	HIGH COURT						JUD			0	043	043	04	1	2.8	4	1	4	-2.88028802880288	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
1217188145	20241223	202412	2024	2024.9671											JUD	LAWYER						JUD			0	046	046	04	1	7.0	4	1	4	3.28068043742406	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20241223120000	https://www.hindustantimes.com/india-news/former-sc-judge-sanjay-kishan-kaul-appointed-to-bahrain-commercial-court-101734934356374.html
1217188146	20241223	202412	2024	2024.9671											JUD	SUPREME COURT						JUD			0	0874	087	08	2	10.0	5	1	5	-6.44418872266973	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20241223120000	https://nclawyersweekly.com/2024/12/23/states-carry-out-25-executions-in-2024/
1217188147	20241223	202412	2024	2024.9671											JUD	PROSECUTOR						JUD			1	190	190	19	4	-10.0	6	1	6	-10.0371747211896	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20241223120000	https://www.cbsnews.com/news/luigi-mangione-arraignment-state-charges/
1217188148	20241223	202412	2024	2024.9671											LAB	EMPLOYEE						LAB			1	190	190	19	4	-10.0	2	1	2	1.01137800252844	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241223120000	https://www.theweek.in/news/health/2024/12/23/can-digital-therapy-platforms-in-india-set-a-new-global-mental-health-care-standard.html
1217188149	20241223	202412	2024	2024.9671											LEGLEG	SPEAKER OF PARLIAMENT						LEG	LEG		1	046	046	04	1	7.0	5	1	5	-1.3953488372093	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20241223120000	https://www.winnipegfreepress.com/world/2024/12/23/imran-khans-party-holds-talks-with-pakistans-government-to-seek-former-pms-release
1217188150	20241223	202412	2024	2024.9671											MED	JOURNALIST						MED			1	190	190	19	4	-10.0	3	1	3	-6.19266055045871	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/news/datablog/2024/dec/23/palestine-journalists-killed
1217188151	20241223	202412	2024	2024.9671											MMR	MAGWAY	MMR								1	043	043	04	1	2.8	10	1	10	-1.43884892086331	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20241223120000	https://eng.mizzima.com/2024/12/23/17629
1217188152	20241223	202412	2024	2024.9671											MNCJPN	HONDA	JPN					MNC			1	057	057	05	1	8.0	10	1	10	2.97619047619047	0								0								0								20241223120000	https://www.marketscreener.com/quote/stock/NISSAN-MOTOR-CO-LTD-6492477/news/Nissan-signs-memorandum-of-understanding-with-Honda-on-planned-merger-48644739/
1217188153	20241223	202412	2024	2024.9671											MNCUSA	DISNEY	USA					MNC			0	043	043	04	1	2.8	10	1	10	2.00364298724954	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20241223120000	https://www.skeptic.org.uk/2024/12/ho-ho-holy-man-why-santa-technically-doesnt-quite-count-as-a-god/
1217188154	20241223	202412	2024	2024.9671											MWI	MALAWIAN	MWI								1	036	036	03	1	4.0	3	1	3	5.64971751412426	0								1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20241223120000	https://www.faceofmalawi.com/2024/12/23/phyzix-announces-joint-album-with-dare-devils-titled-one-meets-two/
1217188155	20241223	202412	2024	2024.9671											MYS	MALAYSIA	MYS								1	112	112	11	3	-2.0	6	1	6	-6.78466076696165	0								4	Nilai, Negeri Sembilan, Malaysia	MY	MY05	18585	2.8033	101.797	-2366647	4	Nilai, Negeri Sembilan, Malaysia	MY	MY05	18585	2.8033	101.797	-2366647	20241223120000	https://www.thestar.com.my/news/nation/2024/12/23/businessman-nurse-lose-nearly-rm1mil-to-two-separate-scams
1217188156	20241223	202412	2024	2024.9671											NGA	NIGERIA	NGA								1	040	040	04	1	1.0	1	1	1	8.1447963800905	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/ododo-holds-bilateral-talks-with-china-consular-for-industrial-growth/
1217188157	20241223	202412	2024	2024.9671											NGA	NIGERIA	NGA								1	040	040	04	1	1.0	1	1	1	8.1447963800905	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/ododo-holds-bilateral-talks-with-china-consular-for-industrial-growth/
1217188158	20241223	202412	2024	2024.9671											NGA	LAGOS	NGA								1	042	042	04	1	1.9	5	1	5	6.76923076923078	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/kcosa-89-set-celebrates-35th-anniversary/
1217188159	20241223	202412	2024	2024.9671											NGA	LAGOS	NGA								1	046	046	04	1	7.0	1	1	1	8.1447963800905	0								4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/ododo-holds-bilateral-talks-with-china-consular-for-industrial-growth/
1217188160	20241223	202412	2024	2024.9671											NGAGOV	NIGERIAN	NGA					GOV			0	014	014	01	1	0.0	8	1	8	5.90277777777778	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/global-investors-rally-behind-afro-film-fund-to-transform-african-storytelling/
1217188161	20241223	202412	2024	2024.9671											NMR	NORTH AMERICA	NMR								1	100	100	10	3	-5.0	1	1	1	1.60349854227405	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://www.datacenterdynamics.com/en/opinions/the-cooling-waiting-game/
1217188162	20241223	202412	2024	2024.9671											PAKGOV	PAKISTAN	PAK					GOV			1	046	046	04	1	7.0	6	1	6	-1.3953488372093	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20241223120000	https://www.winnipegfreepress.com/world/2024/12/23/imran-khans-party-holds-talks-with-pakistans-government-to-seek-former-pms-release
1217188163	20241223	202412	2024	2024.9671											PSEREBUAF	HAMAS	PSE					REB	UAF		1	130	130	13	3	-4.4	7	1	7	-9.52380952380955	0								4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://guernseypress.com/news/world-news/2024/12/23/israeli-air-strikes-on-gaza-kill-at-least-20-people/
1217188164	20241223	202412	2024	2024.9671											REL	WORSHIPPER									1	043	043	04	1	2.8	2	1	2	0	0								3	Glenview, Illinois, United States	US	USIL	IL031	42.0698	-87.7878	409079	3	Glenview, Illinois, United States	US	USIL	IL031	42.0698	-87.7878	409079	20241223120000	https://www.chicagotribune.com/2024/12/23/local-blue-christmas-grief-holidays-solstice/
1217188165	20241223	202412	2024	2024.9671											SYC	SEYCHELLES	SYC								1	036	036	03	1	4.0	6	1	6	3.69649805447471	0								1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20241223120000	https://eturbonews.com/seychelles-welcomes-zambia-first-time-annual-carnival/
1217188166	20241223	202412	2024	2024.9671											SYR	SYRIA	SYR								0	042	042	04	1	1.9	1	1	1	-6.6003616636528	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Qutayfah, Rif Dimashq, Syria	SY	SY08	26333	33.7385	36.6007	-2538591	20241223120000	https://www.aol.com/news/syrian-mass-graves-expose-machinery-174550804.html
1217188167	20241223	202412	2024	2024.9671											SYR	DAMASCUS	SYR								0	043	043	04	1	2.8	2	1	2	-6.6003616636528	0								4	Qutayfah, Rif Dimashq, Syria	SY	SY08	26333	33.7385	36.6007	-2538591	4	Qutayfah, Rif Dimashq, Syria	SY	SY08	26333	33.7385	36.6007	-2538591	20241223120000	https://www.aol.com/news/syrian-mass-graves-expose-machinery-174550804.html
1217188168	20241223	202412	2024	2024.9671											SYR	DAMASCUS	SYR								0	043	043	04	1	2.8	5	1	5	-6.6003616636528	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Qutayfah, Rif Dimashq, Syria	SY	SY08	26333	33.7385	36.6007	-2538591	20241223120000	https://www.aol.com/news/syrian-mass-graves-expose-machinery-174550804.html
1217188169	20241223	202412	2024	2024.9671											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.92670157068063	0								3	Wasco County, Oregon, United States	US	USOR		45.1665	-121.251	1155136	3	Wasco County, Oregon, United States	US	USOR		45.1665	-121.251	1155136	20241223120000	https://www.columbiagorgenews.com/news/changes-to-floodplain-development-codes-aim-to-protect-endangered-fish-habitat/article_c3172214-c119-11ef-8937-934d89156d3d.html
1217188170	20241223	202412	2024	2024.9671											USA	UNITED STATES	USA								1	035	035	03	1	7.0	8	1	8	-0.32467532467533	0								3	Cranbury, New Jersey, United States	US	USNJ	NJ023	40.3162	-74.5138	875704	3	Cranbury, New Jersey, United States	US	USNJ	NJ023	40.3162	-74.5138	875704	20241223120000	https://centraljersey.com/2024/12/13/vacancy-on-the-cranbury-township-board/
1217188171	20241223	202412	2024	2024.9671											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-1.30890052356021	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223120000	https://timesofindia.indiatimes.com/technology/tech-news/donald-trump-calls-tiktok-sucker-adds-we-may-need-to-keep-it-for-sometime-as-/articleshow/116600045.cms
1217188172	20241223	202412	2024	2024.9671											USA	OREGON	USA								1	042	042	04	1	1.9	6	1	6	-3.92670157068063	0								3	Wasco County, Oregon, United States	US	USOR		45.1665	-121.251	1155136	3	Wasco County, Oregon, United States	US	USOR		45.1665	-121.251	1155136	20241223120000	https://www.columbiagorgenews.com/news/changes-to-floodplain-development-codes-aim-to-protect-endangered-fish-habitat/article_c3172214-c119-11ef-8937-934d89156d3d.html
1217188173	20241223	202412	2024	2024.9671											USA	NASHVILLE	USA								0	042	042	04	1	1.9	10	1	10	-1.92307692307693	0								3	Dekalb County, Tennessee, United States	US	USTN		35.9667	-85.85	1639738	3	Dekalb County, Tennessee, United States	US	USTN		35.9667	-85.85	1639738	20241223120000	https://www.wjle.com/news/costs-for-housing-dekalb-inmates-elsewhere-already-exceeding-county-budget-for-2024-25/
1217188174	20241223	202412	2024	2024.9671											USA	CHICAGO	USA								0	042	042	04	1	1.9	1	1	1	-3.41591591591592	0								3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217188175	20241223	202412	2024	2024.9671											USA	CHICAGO	USA								1	042	042	04	1	1.9	1	1	1	2.79542566709022	0								3	Park West, Texas, United States	US	USTX		29.6545	-95.4949	2471782	3	Park West, Texas, United States	US	USTX		29.6545	-95.4949	2471782	20241223120000	https://www.chicagotribune.com/2024/12/23/what-to-do-for-new-years-eve-2024-our-list-of-20-events-around-chicago/
1217188176	20241223	202412	2024	2024.9671											USA	CHICAGO	USA								1	042	042	04	1	1.9	4	1	4	2.79542566709022	0								3	Ashland, Illinois, United States	US	USIL	IL017	39.8878	-90.0079	403670	3	Ashland, Illinois, United States	US	USIL	IL017	39.8878	-90.0079	403670	20241223120000	https://www.chicagotribune.com/2024/12/23/what-to-do-for-new-years-eve-2024-our-list-of-20-events-around-chicago/
1217188177	20241223	202412	2024	2024.9671											USA	CHICAGO	USA								1	042	042	04	1	1.9	2	1	2	0	0								3	Glenview, Illinois, United States	US	USIL	IL031	42.0698	-87.7878	409079	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/local-blue-christmas-grief-holidays-solstice/
1217188178	20241223	202412	2024	2024.9671											USA	CALIFORNIA	USA								0	042	042	04	1	1.9	2	1	2	1.30208333333333	0								2	California, United States	US	USCA		36.17	-119.746	CA	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241223120000	https://indianexpress.com/article/explained/everyday-explainers/sriram-krishnan-trump-adviser-indian-american-background-9740637/
1217188179	20241223	202412	2024	2024.9671											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-6.90789473684211	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20241223120000	https://www.riograndesun.com/news/dirt-bike-thief-waves-at-camera/article_a7204704-bd57-11ef-a65a-ef7b67717159.html
1217188180	20241223	202412	2024	2024.9671											USA	OREGON	USA								1	042	042	04	1	1.9	2	1	2	-3.92670157068063	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20241223120000	https://www.columbiagorgenews.com/news/changes-to-floodplain-development-codes-aim-to-protect-endangered-fish-habitat/article_c3172214-c119-11ef-8937-934d89156d3d.html
1217188181	20241223	202412	2024	2024.9671											USA	CHICAGO	USA								0	051	051	05	1	3.4	1	1	1	-3.41591591591592	0								3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217188182	20241223	202412	2024	2024.9671											USA	WEST VIRGINIA	USA								1	051	051	05	1	3.4	10	1	10	2.81065088757397	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20241223120000	https://www.wvgazettemail.com/brenda-lucas-community-news-for-monday-dec-23/article_9b3a292c-8abc-510e-841f-e347916a374a.html
1217188183	20241223	202412	2024	2024.9671											USACOP	CHICAGO	USA					COP			0	043	043	04	1	2.8	6	1	6	-3.41591591591592	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217188184	20241223	202412	2024	2024.9671											USAGOV	THE WHITE HOUSE	USA					GOV			1	030	030	03	1	4.0	6	1	6	1.30208333333333	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241223120000	https://indianexpress.com/article/explained/everyday-explainers/sriram-krishnan-trump-adviser-indian-american-background-9740637/
1217188185	20241223	202412	2024	2024.9671											bte	BETI			bte						0	010	010	01	1	0.0	4	1	4	-5.12367491166078	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20241223120000	https://www.theweek.in/news/india/2024/12/23/bjp-leaders-are-dritharashtras-i-am-ready-to-fight-100-ct-ravis-says-karnataka-minister-laxmi-hebbalkar.html
1217188186	20241223	202412	2024	2024.9671											bte	BETI			bte						0	010	010	01	1	0.0	6	1	6	-5.12367491166078	0								4	Kittur, Karnataka, India	IN	IN19	17686	15.6	74.8	-2101105	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	20241223120000	https://www.theweek.in/news/india/2024/12/23/bjp-leaders-are-dritharashtras-i-am-ready-to-fight-100-ct-ravis-says-karnataka-minister-laxmi-hebbalkar.html
1217188187	20241223	202412	2024	2024.9671											bte	BETI			bte						0	112	112	11	3	-2.0	4	1	4	-5.12367491166078	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20241223120000	https://www.theweek.in/news/india/2024/12/23/bjp-leaders-are-dritharashtras-i-am-ready-to-fight-100-ct-ravis-says-karnataka-minister-laxmi-hebbalkar.html
1217188188	20241223	202412	2024	2024.9671											bte	BETI			bte						0	112	112	11	3	-2.0	6	1	6	-5.12367491166078	0								4	Kittur, Karnataka, India	IN	IN19	17686	15.6	74.8	-2101105	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	20241223120000	https://www.theweek.in/news/india/2024/12/23/bjp-leaders-are-dritharashtras-i-am-ready-to-fight-100-ct-ravis-says-karnataka-minister-laxmi-hebbalkar.html
